lat_grid,lon_grid,fire_count,mean_frp,max_frp,mean_bright,mean_risk,high_conf_pct,norm_count,composite_risk,risk_zone
26.5,92.5,124,7.2841129032258065,108.74,333.0320161290323,47.35809002220957,4.838709677419355,0.7762614248153249,18.69788136027398,Very Low
16.5,79.0,223,6.757578475336323,36.1,340.0760538116592,46.98932044793959,4.932735426008969,1.396018530111431,18.696316451148828,Very Low
17.5,82.5,595,5.135411764705883,54.1,332.90640336134453,46.403620828735356,1.8487394957983194,3.724802804557406,18.693569378629686,Very Low
17.5,79.5,570,4.831964912280702,20.88,336.8583684210526,47.03047965588509,0.7017543859649122,3.568298485038187,18.686547994450134,Very Low
25.0,81.5,378,5.076084656084656,123.64,332.81714285714287,47.35177064629224,3.1746031746031744,2.366345311130587,18.67141432133647,Very Low
25.5,83.5,500,4.25152,71.91,331.00402,47.251455777700535,2.4,3.130086390384375,18.671409628345977,Very Low
23.0,79.0,408,6.133872549019608,51.83,334.64132352941175,46.79691367484659,2.450980392156863,2.5541504945536495,18.66909576436731,Very Low
12.0,78.5,285,6.401473684210527,98.23,336.9843859649123,46.92042418616965,4.2105263157894735,1.7841492425190935,18.66899849126475,Very Low
23.5,77.0,389,5.517866323907454,36.61,332.9598457583548,46.618959136036835,4.627249357326478,2.4352072117190433,18.6672044025229,Very Low
24.0,77.0,561,5.395294117647059,103.3,333.5540106951871,46.357897981601965,1.9607843137254901,3.511956930011268,18.663046141153185,Very Low
17.5,77.0,473,5.648393234672304,34.4,337.33040169133193,46.35982888511446,3.171247357293869,2.9610617253036184,18.63945328409001,Very Low
16.0,77.5,482,5.275394190871369,51.14,338.39473029045644,47.04519812408969,1.2448132780082988,3.017403280330537,18.63640905429385,Very Low
22.0,72.0,172,7.594709302325581,35.92,344.4862790697674,47.09743880650983,3.488372093023256,1.076749718292225,18.63507926367316,Very Low
24.0,76.5,90,7.226222222222223,26.26,338.8066666666667,47.213968170494134,5.555555555555555,0.5634155502691874,18.633763075293164,Very Low
21.0,85.5,583,6.433173241852487,226.92,331.71138936535164,45.74389070398251,1.3722126929674099,3.649680731188181,18.632265391133696,Very Low
22.0,70.5,159,5.9098113207547165,42.4,338.87962264150946,47.24646997076157,6.289308176100629,0.9953674721422312,18.6226502970422,Very Low
15.0,78.0,577,5.07209705372617,24.6,334.2955979202773,46.03132164812394,2.946273830155979,3.6121196945035683,18.621696930467568,Very Low
15.5,79.5,459,5.937124183006536,34.57,340.9724183006536,46.585650580717214,1.9607843137254901,2.8734193063728557,18.620954988327156,Very Low
24.0,74.0,681,4.8832158590308365,47.54,332.5505139500734,45.921586832872826,1.3215859030837005,4.263177663703519,18.613244480445115,Very Low
25.5,82.5,374,4.976256684491978,34.12,332.31695187165775,47.02070731916101,4.010695187165775,2.3413046200075125,18.61165270341284,Very Low
19.5,85.5,177,5.672937853107345,29.24,339.27966101694915,47.72229634938917,4.519774011299435,1.1080505821960687,18.607221876031453,Very Low
25.0,77.0,569,4.786695957820738,48.31,334.4927416520211,46.41948054424452,2.10896309314587,3.5620383122574184,18.602732628174365,Very Low
20.5,73.5,699,5.00244635193133,30.71,337.47550786838343,45.76080039791976,1.144492131616595,4.375860773757355,18.601074564727824,Very Low
17.0,80.5,650,4.145169230769231,21.16,334.2488769230769,46.27956335824249,2.0,4.0691123074996876,18.599947826076868,Very Low
11.5,75.0,1,7.2,7.2,348.63,49.26051797202468,0.0,0.00626017278076875,18.594574523203047,Very Low
11.5,78.5,212,7.799292452830189,87.16,337.0086320754717,46.80565918587433,2.8301886792452833,1.3271566295229749,18.593173973645793,Very Low
19.0,76.0,398,4.782462311557789,32.08,331.2049748743718,46.904242037049706,4.0201005025125625,2.491548766745962,18.58804703510437,Very Low
24.0,74.5,510,5.847274509803921,58.09,335.2794705882353,46.31704923727803,1.5686274509803921,3.1926881181920623,18.58261110020348,Very Low
18.0,82.5,514,5.143852140077821,53.2,334.47887159533076,46.448038940407415,2.3346303501945527,3.2177288093151373,18.581812884477998,Very Low
26.0,92.5,263,5.941520912547529,81.92,334.6747148288973,47.59969807647505,2.2813688212927756,1.6464254413421813,18.579307330742253,Very Low
25.0,86.0,716,3.9732681564245813,35.89,329.2144832402235,46.1899433117389,0.9776536312849162,4.4822837110304246,18.578696010676914,Very Low
12.5,77.0,568,4.717271126760563,69.16,334.75301056338026,46.18622778987251,2.8169014084507045,3.5557781394766494,18.576668187624236,Very Low
13.0,79.5,540,5.261481481481481,36.25,333.7120555555556,46.235235222547054,2.2222222222222223,3.3804933016151244,18.57513348463142,Very Low
26.0,80.5,308,5.180487012987013,23.77,336.4237012987013,47.24211614844661,3.896103896103896,1.9281332164767746,18.57140395992602,Very Low
29.5,77.0,588,4.0024319727891156,23.7,335.1936904761905,46.832919382235914,1.3605442176870748,3.6809815950920246,18.56704403841692,Very Low
29.0,77.0,643,3.7664230171073094,27.46,334.3513530326594,46.797316030429755,0.6220839813374806,4.025291098034306,18.5569540824502,Very Low
26.0,81.5,335,5.703253731343283,38.67,336.3294626865671,47.09421579591143,2.6865671641791042,2.097157881557531,18.555949841341818,Very Low
30.0,73.5,176,6.4919318181818175,25.37,341.5052840909091,47.61943305435895,2.840909090909091,1.1017904094152997,18.55484028482667,Very Low
26.0,79.5,424,5.2531132075471705,27.05,337.0181132075472,47.26538169995778,0.9433962264150944,2.6543132590459497,18.552068688645203,Very Low
25.0,84.5,306,4.832712418300654,51.34,334.4717320261438,47.64392689014062,2.941176470588235,1.9156128709152374,18.546897052147504,Very Low
27.0,71.5,220,7.821727272727273,69.02,348.3910909090909,47.28808624324368,0.45454545454545453,1.3772380117691247,18.54619787967805,Very Low
21.5,72.5,497,5.531428571428571,54.01,335.26476861167004,46.39311144928794,1.8108651911468814,3.1113058720420685,18.545699012532943,Very Low
23.5,76.0,175,6.161085714285715,42.36,341.1077714285714,47.59324590701829,3.428571428571429,1.0955302366345312,18.54016107122338,Very Low
30.0,80.0,127,7.021653543307087,52.84,327.73039370078743,47.03151443121005,4.724409448818897,0.7950419431576311,18.529468109578254,Very Low
12.5,76.5,434,5.608087557603686,40.36,338.19861751152075,46.55697506268794,2.3041474654377883,2.716914986853637,18.52872905437262,Very Low
24.5,74.0,82,6.5232926829268285,68.66,336.42219512195123,47.50548911304059,4.878048780487805,0.5133341680230374,18.518599588249103,Very Low
8.5,77.5,183,5.531967213114754,44.71,336.89431693989076,47.548258819089874,4.371584699453552,1.145611618880681,18.518180639440104,Very Low
22.5,72.0,313,6.016773162939297,27.15,340.13271565495205,46.89351914205416,2.8753993610223643,1.9594340803806187,18.515223143028084,Very Low
21.0,70.0,234,6.668760683760683,70.72,341.20995726495727,46.86345829393328,3.418803418803419,1.4648804306998875,18.508304996046533,Very Low
24.0,75.5,35,5.0,35.2,333.61285714285714,47.52777714951136,8.571428571428571,0.21910604732690622,18.50688681806482,Very Low
12.5,75.5,154,5.6036363636363635,37.27,335.3655844155844,47.60490627971765,4.545454545454546,0.9640666082383873,18.50530341374172,Very Low
19.5,82.0,572,4.691643356643357,71.67,337.3487237762238,46.37421110764132,1.3986013986013985,3.580818830599725,18.504587103826573,Very Low
23.0,76.5,321,5.4894080996884735,36.61,333.6621495327103,46.5788079408599,4.672897196261682,2.0095154626267684,18.50338348725681,Very Low
29.5,80.5,28,6.543571428571428,72.58,324.4764285714286,47.12652452951033,7.142857142857142,0.175284837861525,18.497931205412108,Very Low
16.0,79.0,372,6.247204301075269,105.44,338.2401612903226,46.31642934287141,2.956989247311828,2.3287842744459746,18.4939175829862,Very Low
26.5,81.0,180,4.664555555555555,32.85,335.5058333333333,47.61242752399372,5.555555555555555,1.1268311005383749,18.489679074212933,Very Low
24.0,78.0,409,5.36281173594132,59.65,331.08122249388754,46.407849781984595,3.4229828850855744,2.5604106673344185,18.487612066384905,Very Low
26.0,71.0,204,7.317892156862745,34.75,347.7726960784314,47.61948259486741,0.0,1.2770752472768248,18.487121880948862,Very Low
23.0,78.5,593,4.395413153456999,24.44,331.7456155143339,46.171868748007626,2.0236087689713322,3.7122824589958685,18.48668766074823,Very Low
9.5,78.0,350,4.857028571428572,15.81,338.12228571428574,47.36578796870026,2.2857142857142856,2.1910604732690624,18.484972210720624,Very Low
31.5,77.5,198,5.93570707070707,24.93,326.70338383838384,47.06883588363107,4.545454545454546,1.2395142105922123,18.476404138827558,Very Low
23.0,70.0,997,1.9835807422266802,29.43,311.92095285857573,45.42564646747124,0.20060180541624875,6.241392262426443,18.475776320487444,Very Low
18.5,84.0,380,4.906078947368421,32.84,335.5761842105263,47.10080931742322,2.368421052631579,2.378865656692125,18.475437309015252,Very Low
19.5,73.5,521,4.53147792706334,46.12,328.5107869481766,46.21243002179217,3.071017274472169,3.2615500187805186,18.473403466617043,Very Low
30.0,77.0,511,4.190665362035225,29.26,335.1037964774951,46.77566917442977,1.9569471624266144,3.1989482909728304,18.473260293229558,Very Low
31.5,77.0,398,5.681457286432161,111.63,322.8376130653266,46.5946755351968,2.261306532663317,2.491548766745962,18.472531024017574,Very Low
26.5,79.0,708,3.1538700564971753,22.0,323.2471327683616,46.28865992321217,1.2711864406779663,4.432202328784275,18.471297664514932,Very Low
23.5,80.5,374,5.883208556149733,29.33,338.75844919786095,46.66216678313309,2.13903743315508,2.3413046200075125,18.469202648645897,Very Low
23.5,74.5,384,5.364583333333333,64.58,333.54510416666665,46.81073423499638,2.34375,2.4039063478152,18.466254294910538,Very Low
23.0,75.0,220,5.694454545454545,29.14,336.39050000000003,46.891023543423316,5.0,1.3772380117691247,18.462552565586947,Very Low
27.0,82.0,374,4.587326203208557,49.69,327.50066844919786,46.952206140361305,3.4759358288770055,2.3413046200075125,18.461211950661028,Very Low
19.5,79.5,476,5.228697478991597,36.43,337.6032773109244,46.057683945468554,3.1512605042016806,2.9798422436459244,18.459514021203187,Very Low
16.0,74.0,531,5.222278719397364,23.92,336.0043691148776,46.07236880221019,1.8832391713747645,3.324151746588206,18.457155324655897,Very Low
25.5,79.5,313,5.726198083067093,71.74,336.6700319488818,47.33645377426184,1.2779552715654952,1.9594340803806187,18.45597451102122,Very Low
24.5,73.5,510,4.017705882352941,54.73,325.72439215686273,46.469354852152016,3.1372549019607843,3.1926881181920623,18.449431212703484,Very Low
8.0,76.5,3,8.606666666666667,9.99,336.99666666666667,48.07596117395921,0.0,0.01878051834230625,18.44834663371737,Very Low
26.5,78.0,169,5.508047337278106,27.95,337.9151479289941,47.66945714213055,3.5502958579881656,1.0579691999499188,18.443307351149127,Very Low
22.0,86.5,466,5.074871244635193,48.69,337.1392703862661,46.32079692980036,2.575107296137339,2.917240515838237,18.44320953711726,Very Low
19.0,82.0,719,3.18,21.1,321.86461752433934,46.04409503652163,1.52990264255911,4.501064229372731,18.44057696684911,Very Low
24.0,84.0,180,7.981666666666667,54.82,342.5071111111111,46.142590051385355,3.888888888888889,1.1268311005383749,18.43108147822047,Very Low
28.0,93.5,4,9.8525,30.14,328.3925,47.3488698726897,0.0,0.025040691123075,18.429857503551766,Very Low
21.0,71.0,78,6.389230769230769,32.11,340.3223076923077,47.63234855326479,3.8461538461538463,0.48829347689996244,18.42588766407909,Very Low
24.0,81.0,476,4.763046218487395,35.27,331.3276680672269,46.73676793698884,1.2605042016806722,2.9798422436459244,18.420730427590065,Very Low
24.5,82.5,46,5.466304347826087,15.12,332.6436956521739,47.54760135359902,6.521739130434782,0.28796794791536245,18.420467933913006,Very Low
23.5,79.0,396,4.72979797979798,40.98,327.74012626262623,46.523545199763895,3.787878787878788,2.4790284211844247,18.417315494159947,Very Low
22.5,85.0,497,4.88317907444668,30.08,331.47205231388335,46.13574969993675,2.61569416498994,3.1113058720420685,18.41445027977521,Very Low
24.0,78.5,254,6.593661417322834,41.62,336.906811023622,46.47448065790031,3.543307086614173,1.5900838863152622,18.414340748019566,Very Low
19.0,77.0,408,5.005735294117647,48.55,335.08801470588236,46.86563399588442,1.715686274509804,2.5541504945536495,18.40790436639285,Very Low
17.0,77.5,389,5.201336760925449,44.24,336.83195372750646,46.19297603430284,4.113110539845758,2.4352072117190433,18.407294291672308,Very Low
22.0,77.0,723,2.9097648686030433,35.72,319.1656016597511,46.024797760120585,1.6597510373443984,4.526104920495806,18.40485779361436,Very Low
26.0,82.0,235,5.04336170212766,35.37,336.8231063829788,47.550340505753255,2.9787234042553195,1.471140603480656,18.401863129869177,Very Low
25.0,74.0,20,6.8955,22.59,337.2285,47.324569029773365,5.0,0.12520345561537496,18.401477950527656,Very Low
22.0,88.0,831,2.641528279181709,27.44,316.6372322503008,45.83930642476601,0.36101083032490977,5.202203580818831,18.396357189099177,Very Low
9.5,77.0,246,5.656341463414634,88.7,332.0910162601626,47.05308706548336,3.2520325203252036,1.5400025040691123,18.39429305608245,Very Low
26.5,78.5,168,6.43827380952381,28.42,339.94113095238095,47.02745883033393,3.571428571428571,1.0517090271691498,18.39310293486817,Very Low
21.5,71.0,124,6.313790322580645,19.59,342.6175806451613,46.986878943737736,4.838709677419355,0.7762614248153249,18.38585998572355,Very Low
15.5,79.0,555,5.172324324324324,76.99,337.3777477477477,45.96407309324933,1.0810810810810811,3.474395893326656,18.382246678966784,Very Low
25.0,87.5,284,5.473415492957747,26.24,338.5125,46.795449563789084,3.5211267605633805,1.7778890697383247,18.37996049017918,Very Low
12.5,79.5,538,5.07949814126394,58.95,334.10011152416354,46.19977412737467,0.7434944237918215,3.3679729560535874,18.376314938772534,Very Low
21.5,70.5,139,6.41546762589928,47.47,338.0407913669065,46.75237996425123,5.0359712230215825,0.8701640165268562,18.375458875832006,Very Low
20.5,77.5,71,10.420704225352113,48.74,340.1425352112676,45.66168158202421,2.8169014084507045,0.4444722674345812,18.374465958780092,Very Low
21.0,83.5,555,3.6603243243243244,16.82,334.75077477477475,46.991789050137406,0.18018018018018017,3.474395893326656,18.36810471755808,Very Low
18.5,73.5,621,4.372737520128824,30.51,328.5030112721417,45.80623373926117,1.4492753623188406,3.887567296857393,18.358376292909874,Very Low
22.5,79.0,423,4.853806146572103,30.14,336.11555555555555,46.523137867211155,2.3640661938534278,2.6480530862651808,18.357222537858263,Very Low
24.5,81.5,219,5.690456621004566,32.89,336.2993607305936,47.373563828599174,2.28310502283105,1.370977838988356,18.356810828846893,Very Low
15.5,78.0,366,5.793743169398907,51.47,338.31685792349725,46.34268429360928,2.459016393442623,2.291223237761362,18.35506349164639,Very Low
27.0,71.0,19,4.084736842105263,9.55,337.6173684210526,47.12194639285266,10.526315789473683,0.11894328283460623,18.353513145330933,Very Low
16.5,80.5,371,5.319164420485175,76.16,336.49830188679243,46.79791209551204,1.6172506738544474,2.322524101665206,18.352109197641468,Very Low
23.0,91.0,13,7.792307692307693,32.85,337.2323076923077,48.1548018027188,0.0,0.08138224614999374,18.345023178603988,Very Low
8.0,77.5,56,5.2994642857142855,13.36,340.38,48.18436603974832,3.571428571428571,0.35056967572305,18.33890475423219,Very Low
20.0,80.5,877,3.351459521094641,17.86,332.9275028506271,45.1071774340671,0.0,5.4901715287341935,18.338030385038746,Very Low
25.0,78.0,83,9.01421686746988,41.04,342.4022891566265,46.696086129280395,1.2048192771084338,0.5195943408038062,18.337640844310037,Very Low
26.5,95.5,24,9.274166666666668,54.9,328.19958333333335,47.26685487423551,0.0,0.15024414673845,18.336439400163545,Very Low
26.0,80.0,161,5.189254658385093,40.39,334.99167701863354,47.53376415884879,3.7267080745341614,1.0078878177037687,18.33610068927117,Very Low
12.5,78.0,422,5.200781990521327,48.09,338.807962085308,46.34130487075277,2.132701421800948,2.6417929134844123,18.333369356163278,Very Low
24.5,82.0,90,5.314444444444445,23.64,336.469,47.380131808670306,5.555555555555555,0.5634155502691874,18.333142808833855,Very Low
32.0,77.0,143,6.4655944055944055,67.75,326.4074825174825,47.00861456262984,3.4965034965034967,0.8952047076499312,18.329365595287115,Very Low
27.5,91.5,43,8.14953488372093,22.34,336.2218604651163,47.71995531258831,0.0,0.26918742957305625,18.325598465301,Very Low
21.0,74.0,230,6.230086956521739,109.41,340.4831739130435,46.94392294327381,2.1739130434782608,1.4398397395768123,18.320889775379957,Very Low
26.0,77.5,127,7.248503937007873,42.23,342.0485039370079,46.750663086253056,3.149606299212598,0.7950419431576311,18.31626214955015,Very Low
17.5,75.0,337,5.393768545994066,40.16,334.0792878338279,46.73532620230864,2.0771513353115725,2.1096782271190686,18.315698875139653,Very Low
27.5,77.0,193,6.7443005181347155,42.97,339.4664766839378,46.90808330075677,2.072538860103627,1.2082133466883687,18.313640144871588,Very Low
20.0,79.5,569,4.6101405975395435,31.23,339.32321616871707,45.93605558366155,1.2302284710017575,3.5620383122574184,18.312526820536167,Very Low
27.0,95.0,834,2.8642685851318945,208.45,308.89699040767385,45.42520918627277,0.4796163069544364,5.220984099161137,18.311657882668733,Very Low
21.5,69.5,189,6.267777777777777,85.94,341.27984126984126,46.85491245864994,3.1746031746031744,1.1831726555652935,18.307044961631906,Very Low
14.5,77.5,389,6.1164524421593836,65.83,337.29401028277636,46.14627293309179,1.5424164524421593,2.4352072117190433,18.305615783145782,Very Low
25.5,80.5,358,3.9991899441340784,25.48,334.3863687150838,47.27268865512853,2.2346368715083798,2.2411418555152123,18.303820218770404,Very Low
19.0,79.0,661,4.01337367624811,30.44,334.1536308623298,45.72951594764656,0.9077155824508321,4.137974208088143,18.29757078365301,Very Low
26.5,94.0,107,8.113457943925233,138.57,334.50467289719626,47.23937690298454,0.0,0.6698384875422562,18.290853442308084,Very Low
26.5,70.5,7,7.84857142857143,13.38,333.20714285714286,48.00597236813886,0.0,0.04382120946538125,18.290345358477186,Very Low
26.0,70.0,3,7.036666666666666,13.07,340.18333333333334,48.46592767144998,0.0,0.01878051834230625,18.290197767442173,Very Low
13.5,76.0,309,5.862200647249191,50.04,335.65385113268604,46.25359299527902,3.2362459546925564,1.9343933892575433,18.28956125371232,Very Low
28.5,79.0,419,4.51035799522673,26.55,335.18155131264916,46.798075489941986,1.431980906921241,2.623012395142106,18.287024061860226,Very Low
16.5,80.0,480,5.051104166666667,32.94,333.9286666666667,46.280188863766824,0.8333333333333334,3.004882934769,18.281033868880673,Very Low
12.0,75.5,50,6.541,28.98,333.3826,47.260402457357685,4.0,0.31300863903843745,18.278223524080413,Very Low
23.5,76.5,60,5.352833333333334,24.97,333.7033333333333,47.065643791903994,6.666666666666667,0.375610366846125,18.27565562627693,Very Low
14.5,75.5,303,5.080825082508251,33.3,336.190297029703,46.63078898829318,3.3003300330033,1.896832352572931,18.268203512837506,Very Low
21.0,71.5,114,6.960701754385965,47.57,339.91105263157897,47.497480614227996,0.8771929824561403,0.7136596970076374,18.26791220340003,Very Low
16.0,78.0,340,4.874176470588235,50.54,337.7273529411765,46.60865829649921,2.941176470588235,2.1284587454613746,18.26683053345478,Very Low
13.5,75.5,366,5.363032786885245,69.5,334.7798907103825,46.54207145442806,1.639344262295082,2.291223237761362,18.26205167307101,Very Low
25.5,76.0,171,7.442865497076023,33.14,337.09497076023393,46.44277421688217,2.3391812865497075,1.070489545511456,18.260340449580482,Very Low
21.0,80.5,613,3.7059869494290374,20.73,332.58554649265903,46.20528983014324,0.48939641109298526,3.837485914611243,18.259402487523854,Very Low
9.0,78.0,220,5.172363636363636,15.72,339.08959090909093,47.357799590176036,2.272727272727273,1.3772380117691247,18.255217691081853,Very Low
15.0,74.5,518,4.497413127413127,37.78,333.65627413127413,46.05192366576918,1.5444015444015444,3.2427695004382118,18.251598649902427,Very Low
29.5,78.0,536,3.856884328358209,25.94,329.7309514925373,46.6019297598575,0.3731343283582089,3.35545261049205,18.246207051852654,Very Low
28.0,96.5,49,6.80061224489796,23.2,331.28061224489795,47.586135041351184,2.0408163265306123,0.3067484662576687,18.242841143618932,Very Low
18.0,83.0,498,4.810903614457831,39.52,334.40873493975903,46.0803265243464,1.2048192771084338,3.117566044822837,18.24259202353747,Very Low
17.0,76.0,259,4.832046332046332,24.14,335.7774517374517,46.915031163768816,3.474903474903475,1.6213847502191059,18.242051403717202,Very Low
31.5,76.5,520,3.993903846153846,26.58,327.5787115384615,46.43891069189965,0.9615384615384616,3.2552898459997497,18.23864786133025,Very Low
17.5,79.0,261,4.729693486590039,26.9,338.7741762452107,47.278923754233,2.2988505747126435,1.6339050957806436,18.236982393092646,Very Low
22.0,76.5,381,4.7243569553805775,54.82,327.8170603674541,46.42346025469772,2.6246719160104988,2.3851258294728934,18.232078068543487,Very Low
11.0,78.0,237,5.54126582278481,87.29,335.2678481012658,46.646365900988194,3.375527426160337,1.4836609490421937,18.222974698218884,Very Low
22.0,70.0,188,5.875212765957446,26.01,339.18755319148937,46.66859174744396,3.723404255319149,1.1769124827845248,18.220850274637662,Very Low
29.0,78.0,291,4.361408934707904,22.59,335.83993127147767,47.19653328181966,2.405498281786942,1.8217102792037059,18.215427467291097,Very Low
26.5,71.0,375,4.63992,20.22,345.04394666666667,47.20372206986998,0.0,2.347564792788281,18.21371012197543,Very Low
13.5,79.5,442,4.940769230769231,49.41,332.4957466063348,46.35555353986155,0.904977375565611,2.7669963690997874,18.21060938882372,Very Low
18.5,74.0,405,4.02553086419753,29.59,330.20434567901236,46.77185376513098,1.9753086419753085,2.5353699762113435,18.21051834717493,Very Low
26.5,84.5,152,4.751907894736842,63.52,334.48513157894735,47.590072483694556,3.289473684210526,0.9515462626768498,18.21029007839948,Very Low
25.0,79.5,108,6.194814814814815,26.3,332.8121296296296,46.972614048421924,3.7037037037037033,0.6760986603230249,18.2099819345622,Very Low
27.5,80.0,420,4.038928571428571,30.46,331.7256904761905,47.161170882534876,0.2380952380952381,2.6292725679228743,18.208438212076956,Very Low
15.0,75.5,295,5.764711864406779,49.37,334.45369491525423,46.501798712647314,2.0338983050847457,1.8467509703267808,18.207228218875077,Very Low
18.0,75.5,275,5.596327272727272,25.75,334.51763636363637,46.67050094002682,2.181818181818182,1.721547514711406,18.20564455081914,Very Low
26.5,90.0,336,4.9555952380952375,32.77,333.9197916666667,46.895998641306115,1.1904761904761905,2.1034180543382996,18.19884499750229,Very Low
14.5,79.5,192,5.6434375,30.69,338.6984375,47.16765967283945,2.083333333333333,1.2019531739076,18.19678463670692,Very Low
12.0,77.0,288,5.115868055555556,72.4,335.42350694444445,46.64720281084556,2.7777777777777777,1.8029297608613999,18.19540362662496,Very Low
26.0,91.5,304,5.23358552631579,87.05,327.8205921052632,46.993689123286835,0.9868421052631579,1.9030925253536997,18.19472891716621,Very Low
15.0,76.0,818,2.2851344743276285,14.71,313.9846699266504,45.59968887769554,0.12224938875305623,5.120821334668837,18.19324777239929,Very Low
25.5,80.0,198,5.502272727272728,46.47,335.39752525252527,47.06828271450603,2.525252525252525,1.2395142105922123,18.19284901837835,Very Low
33.0,75.5,395,5.985873417721519,237.93,317.4106329113924,46.079258536531704,0.7594936708860759,2.4727682484036557,18.19250945938013,Very Low
18.0,78.5,380,4.771263157894737,66.4,336.4149736842105,46.77562302501619,0.7894736842105263,2.378865656692125,18.178426899326936,Very Low
34.5,73.5,2,6.9,7.06,342.49,48.22447370641208,0.0,0.0125203455615375,18.17785000019019,Very Low
21.0,70.5,235,4.73663829787234,26.77,337.72991489361704,46.99838020186296,2.9787234042553195,1.471140603480656,18.1511151720919,Very Low
25.0,74.5,48,6.306458333333333,21.18,338.58625,47.58304412308803,2.083333333333333,0.3004882934769,18.151083595924675,Very Low
26.0,81.0,313,4.002108626198083,19.35,334.2204792332268,47.20156631724116,1.9169329073482428,1.9594340803806187,18.1491070230114,Very Low
30.0,79.5,312,5.439134615384615,58.11,323.6186217948718,46.342779582291044,2.2435897435897436,1.9531739075998498,18.148688599840593,Very Low
25.0,85.0,467,3.643104925053533,72.05,329.79327623126335,46.78827127335077,0.6423982869379015,2.923500688619006,18.147050472251934,Very Low
27.5,79.5,296,4.579222972972973,14.82,335.21121621621626,46.94797487137624,2.027027027027027,1.8530111431075498,18.142416700763665,Very Low
20.5,75.5,145,6.220551724137931,32.86,339.5732413793104,46.99088140989668,2.0689655172413794,0.9077250532114686,18.138800897691894,Very Low
21.5,70.0,212,6.047216981132076,32.37,339.66438679245283,46.443310304548504,2.8301886792452833,1.3271566295229749,18.137545172990155,Very Low
17.5,74.5,195,5.176205128205129,62.17,336.8809743589743,47.08871851211748,2.564102564102564,1.2207336922499061,18.136121252195203,Very Low
30.5,78.5,243,5.373127572016461,36.36,326.1911934156379,46.82615466324063,2.05761316872428,1.5212219857268061,18.135701706308517,Very Low
24.0,88.5,276,4.803478260869565,20.71,335.6465942028986,46.46912687665518,3.6231884057971016,1.727807687492175,18.132700141051426,Very Low
23.5,70.0,22,6.177272727272728,13.54,341.90999999999997,48.35576483433718,0.0,0.13772380117691246,18.1319910681725,Very Low
22.0,75.5,324,5.389228395061728,43.24,332.582962962963,46.34071733236499,1.8518518518518516,2.028295980969075,18.125719999799337,Very Low
16.5,79.5,338,5.198372781065089,22.13,338.34600591715974,46.351321249252834,1.7751479289940828,2.1159383998998376,18.116618530568104,Very Low
26.5,80.5,191,4.890837696335079,47.76,335.190942408377,47.344881869234555,2.094240837696335,1.195693001126831,18.116473971831706,Very Low
29.0,74.5,194,4.969432989690722,33.02,330.2133505154639,46.845116813531305,3.608247422680412,1.2144735194691372,18.114279782688794,Very Low
19.0,79.5,565,3.898637168141593,23.22,333.40927433628315,45.76890623995299,1.238938053097345,3.5369976211343435,18.11260557494927,Very Low
19.5,76.0,146,6.2058904109589035,50.23,336.7400684931507,47.11453247638735,1.36986301369863,0.9139852259922374,18.111608136885465,Very Low
20.5,70.5,279,4.391541218637993,32.12,330.8105376344086,47.02337264313378,2.1505376344086025,1.746588205834481,18.10868728771028,Very Low
29.0,73.0,92,5.512934782608696,28.96,339.4715217391304,47.27008882732578,3.260869565217391,0.5759358958307249,18.1067913672971,Very Low
22.0,69.5,349,4.645816618911175,42.37,318.55670487106016,46.238626746669716,2.865329512893983,2.1848003004882934,18.10659873843465,Very Low
26.5,82.0,202,4.756188118811881,20.69,335.0186138613861,47.352194925141504,1.9801980198019802,1.2645549017152873,18.106461646804778,Very Low
25.0,73.0,266,4.988045112781955,28.93,330.8126315789474,46.52830641756874,3.007518796992481,1.6652059596844873,18.10457251632461,Very Low
28.0,79.5,378,3.8578571428571427,38.53,331.01259259259257,46.83383286838327,1.5873015873015872,2.366345311130587,18.102784876102334,Very Low
17.0,79.5,311,4.884887459807074,25.33,337.2085530546624,46.8787204699631,0.964630225080386,1.946913734819081,18.102167014766884,Very Low
25.5,83.0,243,4.512674897119341,51.71,332.99930041152265,47.070340358069934,2.4691358024691357,1.5212219857268061,18.10084041791873,Very Low
27.0,88.0,134,5.692611940298508,61.87,320.9132089552239,46.755773945089466,3.731343283582089,0.8388631526230125,18.099572537703565,Very Low
19.5,79.0,766,2.427845953002611,23.61,317.2574412532637,45.54018520281412,0.26109660574412535,4.795292350068862,18.09915329383954,Very Low
34.0,74.5,173,5.629306358381503,54.63,326.8885549132948,46.92958059341558,2.312138728323699,1.0830098910729935,18.092055400907835,Very Low
27.5,78.5,72,4.939861111111111,22.93,336.9397222222222,47.39672773106111,4.166666666666666,0.45073244021534997,18.09032648568093,Very Low
20.5,73.0,241,4.988589211618257,21.18,337.84634854771787,46.42312966211268,3.7344398340248963,1.5087016401652684,18.08577835316562,Very Low
28.0,95.0,94,6.321808510638298,40.18,332.8879787234043,46.77654066356229,3.1914893617021276,0.5884562413922624,18.083292490937236,Very Low
25.0,91.5,138,5.205942028985507,18.69,331.27833333333336,47.380825290151435,2.1739130434782608,0.8639038437460875,18.080029859487556,Very Low
8.5,77.0,45,5.110444444444444,21.08,332.3942222222222,47.36505575161401,4.444444444444445,0.2817077751345937,18.079873294901162,Very Low
16.5,75.0,144,4.330555555555556,31.16,334.2530555555556,47.24223486814936,4.166666666666666,0.9014648804306999,18.07966381129332,Very Low
